MoKa.LogP,MoKa.LogD7.4,MW,TPSA_NO,HBA,HBD,RotBondCount,anionic,cationic,neutral,zwitterionic
0.18652293717704274,-0.36064528370839505,-0.12626530116081913,0.11076548549351735,0.4666666666666667,0.2857142857142857,0.38461538461538464,1.0,0.0,0.0,0.0
0.6684401975777623,0.5022111018952753,-1.0641772499148703,-1.5850947543230525,0.13333333333333333,0.14285714285714285,0.38461538461538464,0.0,1.0,0.0,0.0
-0.25752939562076327,-0.687935636868408,-1.449903257203089,-1.1593672854603736,0.2,0.14285714285714285,0.3076923076923077,0.0,1.0,0.0,0.0
0.6684401975777623,0.9485161289316564,1.023326765610033,0.7872528875249253,0.7333333333333333,0.7142857142857142,0.9230769230769231,0.0,0.0,1.0,0.0
-0.5859215859223965,-0.046446544674782674,-0.925881215312349,-0.07871957974445878,0.4666666666666667,0.14285714285714285,0.15384615384615385,0.0,0.0,1.0,0.0
-0.6120828086298641,-0.4499062891156712,-2.6672097645425064,-0.9835873899485155,0.13333333333333333,0.14285714285714285,0.0,0.0,1.0,0.0,0.0
-0.9838475523675622,-0.3903989521774871,0.39433204692261437,0.7702205035540909,0.7333333333333333,0.7142857142857142,0.5384615384615385,0.0,0.0,1.0,0.0
0.32421358300581976,-0.22080304190366223,-0.07504822311820987,-0.008058515369181367,0.3333333333333333,0.42857142857142855,0.7692307692307693,1.0,0.0,0.0,0.0
-1.224806182567922,-0.5986746314611316,-1.134674116064758,0.12971128291842268,0.4666666666666667,0.2857142857142857,0.15384615384615385,0.0,0.0,1.0,0.0
-1.224806182567922,-0.5986746314611316,-0.998103219848125,0.03869602768497013,0.4,0.2857142857142857,0.15384615384615385,0.0,0.0,1.0,0.0
0.32421358300581976,-0.33089161523930294,0.5304198935755648,1.0781053779871579,0.8,1.0,0.6923076923076923,1.0,0.0,0.0,0.0
0.49632689029179106,0.7402404496480118,0.0978359382120691,-0.41633652548282724,0.4,0.0,0.3076923076923077,0.0,1.0,0.0,0.0
0.6684401975777623,0.5022111018952753,-0.33920645447592174,-0.8434826334408931,0.2,0.2857142857142857,0.38461538461538464,0.0,1.0,0.0,0.0
0.6340175361205681,1.0080234658698406,0.19620371054152091,-0.2710691529825812,0.4666666666666667,0.14285714285714285,0.38461538461538464,0.0,0.0,1.0,0.0
-0.547023978475767,-0.8962113161520525,0.032299779791071334,0.3112077456044705,0.5333333333333333,0.2857142857142857,0.5384615384615385,1.0,0.0,0.0,0.0
-0.08885835448051144,0.26418175414253864,-0.40505173820665596,0.39485655216961824,0.6,0.14285714285714285,0.3076923076923077,1.0,0.0,0.0,0.0
0.5307495517489853,0.06780754224653092,-1.1965791729528827,-1.034063883324725,0.13333333333333333,0.14285714285714285,0.3076923076923077,1.0,0.0,0.0,0.0
0.9093988277781222,1.1270381397462088,0.2579357168097936,-0.2955967514359432,0.4666666666666667,0.14285714285714285,0.6153846153846154,0.0,1.0,0.0,0.0
0.874976166320928,0.6212257757716436,-0.5728333728921559,-1.5850947543230525,0.13333333333333333,0.14285714285714285,0.38461538461538464,0.0,1.0,0.0,0.0
0.42748156737740245,0.24930491990799258,-0.7372562124336546,-0.8434826334408931,0.2,0.2857142857142857,0.3076923076923077,0.0,1.0,0.0,0.0
1.0815121350640935,1.3948211559680377,0.1835324008433211,-0.9350957522112588,0.2,0.14285714285714285,0.23076923076923078,0.0,0.0,1.0,0.0
0.6684401975777623,0.8890087919934723,0.16732952193570358,-0.3098346834051551,0.4666666666666667,0.2857142857142857,0.38461538461538464,0.0,1.0,0.0,0.0
-0.12328101593770564,0.29393542261163075,-0.7165207977977806,-0.499061284184707,0.3333333333333333,0.14285714285714285,0.07692307692307693,0.0,0.0,1.0,0.0
0.7028628590349567,0.7402404496480118,-0.4460941582184635,-0.33515354941708625,0.2,0.42857142857142855,0.9230769230769231,0.0,1.0,0.0,0.0
1.1159347965212878,1.3948211559680377,0.38706441248608053,0.16187662260798177,0.4666666666666667,0.2857142857142857,0.15384615384615385,0.0,0.0,1.0,0.0
0.874976166320928,1.2162991451534853,-0.026506657519482495,-0.37036795656761656,0.3333333333333333,0.14285714285714285,0.46153846153846156,0.0,0.0,1.0,0.0
0.9438214892353166,1.2758064820916695,0.2972262814195952,0.04542461589456341,0.4666666666666667,0.14285714285714285,0.7692307692307693,0.0,0.0,1.0,0.0
-1.1559608596535333,-0.5689209629920395,-1.0316855317530165,0.33052950619638044,0.5333333333333333,0.42857142857142855,0.3076923076923077,0.0,0.0,1.0,0.0
0.8061308434065394,0.14219171341926112,0.5449203374035925,0.8517282199398204,0.6,1.0,0.07692307692307693,1.0,0.0,0.0,0.0
0.28979092154862546,-0.1612957049654781,-1.7790398910995078,-1.4652581211315454,0.06666666666666667,0.14285714285714285,0.0,0.0,1.0,0.0,0.0
0.014409629891071364,0.011275572155255962,-0.17101234398444304,-0.0407224678278719,0.4,0.2857142857142857,0.6923076923076923,0.0,1.0,0.0,0.0
-0.3401437831180295,-0.8069503107447763,-1.7557499410908857,-0.05665553586890739,0.26666666666666666,0.42857142857142855,0.07692307692307693,1.0,0.0,0.0,0.0
0.9093988277781222,1.0080234658698406,0.06773109086527808,-1.2988557635972597,0.26666666666666666,0.14285714285714285,0.46153846153846156,0.0,1.0,0.0,0.0
-0.6637168008156555,-0.5094136260538554,-0.21635813974229098,0.30795781708418135,0.4666666666666667,0.42857142857142855,0.3076923076923077,0.0,0.0,0.0,1.0
0.874976166320928,0.3534427595498149,0.32708110181950734,-0.3152165704605414,0.4,0.14285714285714285,0.7692307692307693,0.0,0.0,0.0,1.0
-0.27129846020364096,0.1392163465723519,-0.774391700134584,-0.05811425532908439,0.4,0.14285714285714285,0.07692307692307693,0.0,0.0,1.0,0.0
0.014409629891071364,-0.5094136260538554,-0.04536787607086986,0.22379508017207103,0.5333333333333333,0.2857142857142857,0.38461538461538464,1.0,0.0,0.0,0.0
0.771708181949345,0.829501455055288,-0.015269982127240034,-1.1882188270435434,0.26666666666666666,0.0,0.6153846153846154,0.0,1.0,0.0,0.0
-0.02001303156612285,0.44270376495709113,2.0235550794809307,1.790920180129078,1.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7028628590349567,0.7104867811789197,-0.43401579779156096,-1.7577214781900903,0.13333333333333333,0.0,0.5384615384615385,0.0,1.0,0.0,0.0
0.42748156737740245,-0.05477757184612844,-0.8033776567766231,-0.578798819230498,0.2,0.14285714285714285,0.3076923076923077,1.0,0.0,0.0,0.0
0.11767761426265416,0.07375827594034932,-0.4600373321381817,-0.33332772057171095,0.26666666666666666,0.2857142857142857,0.6153846153846154,0.0,0.0,0.0,1.0
0.49632689029179106,0.44270376495709113,0.115462001156781,-0.4681487096204373,0.3333333333333333,0.2857142857142857,0.5384615384615385,0.0,1.0,0.0,0.0
0.8061308434065394,0.3236890910807228,-0.6200164733810055,-0.6640500100360018,0.2,0.14285714285714285,0.23076923076923078,1.0,0.0,0.0,0.0
0.771708181949345,0.9485161289316564,0.07457104649166764,-0.2572693205138701,0.3333333333333333,0.42857142857142855,0.46153846153846156,0.0,1.0,0.0,0.0
0.9093988277781222,0.22252661828580972,-0.4836737504583477,-0.032117685298078034,0.4,0.5714285714285714,0.6923076923076923,0.0,1.0,0.0,0.0
1.0470894736068994,0.8592551235243802,-0.1890308454137338,-0.9028303717182578,0.26666666666666666,0.14285714285714285,0.46153846153846156,0.0,1.0,0.0,0.0
0.08325495280545987,0.5022111018952753,-0.9100872904580661,-0.6881395875575043,0.2,0.2857142857142857,0.07692307692307693,0.0,0.0,1.0,0.0
-1.9132594117118071,-1.1937480008429733,2.602908384152712,1.6593070589734404,1.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.6378781200542532,-0.9557186530902367,-1.0476931472792999,-1.314925660774047,0.26666666666666666,0.0,0.23076923076923078,0.0,0.0,1.0,0.0
-0.763542519041519,-0.202950840822207,-0.6068431530398866,0.3826652124447865,0.4666666666666667,0.5714285714285714,0.23076923076923078,0.0,0.0,1.0,0.0
0.15210027571984844,0.5914721073025515,-0.6537333412181556,-0.7403131074020926,0.26666666666666666,0.14285714285714285,0.3076923076923077,0.0,0.0,1.0,0.0
0.7028628590349567,0.05888144170580329,-0.8337923252669905,-0.5116465684872948,0.2,0.2857142857142857,0.15384615384615385,1.0,0.0,0.0,0.0
-1.2592288440251163,-2.711185092766669,1.9916602405911326,1.8460563620649997,1.0,1.0,1.0,0.0,0.0,1.0,0.0
1.288048103807259,0.5617184388334594,-0.17101234398444304,-0.7201763799375707,0.26666666666666666,0.2857142857142857,0.46153846153846156,0.0,1.0,0.0,0.0
-0.5583834567566411,-0.8962113161520525,0.6232446276549837,1.086788918855047,0.8,1.0,0.38461538461538464,0.0,1.0,0.0,0.0
0.6684401975777623,0.412950096487999,-0.7954817095122014,-1.701135996744408,0.13333333333333333,0.14285714285714285,0.46153846153846156,0.0,1.0,0.0,0.0
-0.7015817284185693,-1.0449796584975128,1.8119801244640035,1.634027411453324,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-2.25748602628375,-2.532663081952117,1.9022645816363646,1.966804632583574,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.49632689029179106,0.8890087919934723,-0.2882592541769226,-0.11945768477447954,0.4,0.2857142857142857,0.23076923076923078,0.0,0.0,1.0,0.0
-0.2988365893693964,0.1302902460316243,-0.7536787560047491,-0.9028303717182578,0.26666666666666666,0.14285714285714285,0.38461538461538464,0.0,0.0,1.0,0.0
0.5651722132061795,-0.02651158680049098,0.3541895437961329,0.3112077456044705,0.5333333333333333,0.2857142857142857,0.3076923076923077,1.0,0.0,0.0,0.0
2.5272639162662522,2.644475231669905,2.4262848149512264,1.343168740735985,1.0,0.2857142857142857,1.0,0.0,0.0,1.0,0.0
-0.7841961159158354,-1.7293140332866306,-1.9501053321358586,-0.2710691529825812,0.26666666666666666,0.2857142857142857,0.07692307692307693,1.0,0.0,0.0,0.0
-0.2850675247865187,-0.687935636868408,0.38690696500859195,0.5078033269247285,0.6,0.42857142857142855,0.5384615384615385,1.0,0.0,0.0,0.0
-0.7015817284185693,-0.14641887073093204,-1.339758403341592,0.08244102822559653,0.4666666666666667,0.14285714285714285,0.15384615384615385,0.0,0.0,1.0,0.0
-1.0182702138247564,-0.687935636868408,-0.8033776567766231,0.08374271400321205,0.4,0.42857142857142855,0.46153846153846156,0.0,1.0,0.0,0.0
0.46190422883459675,0.16004391450071637,-0.15835907050062076,-0.4928164750973545,0.3333333333333333,0.14285714285714285,0.6923076923076923,0.0,0.0,0.0,1.0
1.150357457978482,0.9782697974007485,-0.3977603272915884,-1.5850947543230525,0.13333333333333333,0.14285714285714285,0.46153846153846156,0.0,1.0,0.0,0.0
0.28979092154862546,0.5617184388334594,-0.25998987471304846,-0.6126531082888623,0.26666666666666666,0.2857142857142857,0.15384615384615385,0.0,1.0,0.0,0.0
-0.8186187773730297,-0.2475813435258451,-0.29904113763173873,-0.7685491351107748,0.26666666666666666,0.14285714285714285,0.5384615384615385,0.0,0.0,1.0,0.0
0.9438214892353166,0.6807331127098276,-0.024890323224079417,-0.2797731210743296,0.3333333333333333,0.2857142857142857,1.0,0.0,1.0,0.0,0.0
1.0815121350640935,0.5617184388334594,-0.7492902134913019,-0.6979087250474804,0.2,0.2857142857142857,0.23076923076923078,1.0,0.0,0.0,0.0
0.5307495517489853,0.9187624604625644,-0.08477673658348026,-0.49697616592000954,0.26666666666666666,0.2857142857142857,0.07692307692307693,0.0,0.0,1.0,0.0
1.1847801194356762,0.9782697974007485,-0.40146227892432695,-3.04509424133283,0.13333333333333333,0.0,0.3076923076923077,0.0,1.0,0.0,0.0
-0.5566623236837814,-0.0211559264760544,-1.0994858617543057,-0.13179125915302156,0.3333333333333333,0.2857142857142857,0.23076923076923078,0.0,0.0,1.0,0.0
-0.5373856332677526,-1.2532553377811573,0.5705580101702085,0.8177612632635021,0.7333333333333333,0.8571428571428571,0.3076923076923077,0.0,1.0,0.0,0.0
-0.9150022294531736,-0.33089161523930294,-0.998103219848125,0.007262764388684812,0.4,0.2857142857142857,0.15384615384615385,0.0,0.0,1.0,0.0
0.28979092154862546,0.3236890910807228,0.7547385577968633,0.5297463310951499,0.6666666666666666,0.2857142857142857,0.46153846153846156,0.0,1.0,0.0,0.0
0.11767761426265416,0.09756121071562299,-0.2334494089642816,-0.3152165704605414,0.3333333333333333,0.2857142857142857,0.5384615384615385,0.0,1.0,0.0,0.0
0.3930589059202082,0.7997477865861959,-0.28370536239179633,-0.6126531082888623,0.26666666666666666,0.14285714285714285,0.07692307692307693,0.0,0.0,1.0,0.0
0.6340175361205681,1.0080234658698406,0.06418504449762116,-0.4519734330577154,0.3333333333333333,0.14285714285714285,0.5384615384615385,0.0,0.0,1.0,0.0
0.04883229134826565,0.5022111018952753,-0.9261968671636212,-0.0421624529999799,0.4666666666666667,0.0,0.3076923076923077,0.0,0.0,1.0,0.0
0.28979092154862546,0.014250939002165173,0.9836308946275734,0.9586362269518547,0.8,1.0,1.0,0.0,1.0,0.0,0.0
0.771708181949345,0.1273148791847151,0.14754876541472736,0.04139186954475819,0.3333333333333333,0.42857142857142855,0.6153846153846154,1.0,0.0,0.0,0.0
0.8405535048637336,1.1865454766843928,1.6065030873895862,1.072282198332023,1.0,0.42857142857142855,1.0,0.0,0.0,1.0,0.0
0.04883229134826565,0.412950096487999,-0.33349008956766957,-0.7582065406674187,0.26666666666666666,0.2857142857142857,0.07692307692307693,0.0,1.0,0.0,0.0
0.08325495280545987,0.3236890910807228,0.23529407696283017,0.21914093442348173,0.5333333333333333,0.2857142857142857,0.8461538461538463,0.0,1.0,0.0,0.0
-0.15770367739489993,-1.6400530278793544,-0.0553919970516368,0.42481787555371336,0.5333333333333333,0.42857142857142855,0.38461538461538464,1.0,0.0,0.0,0.0
0.6340175361205681,0.8592551235243802,0.3365648883246757,-0.022154064903544872,0.4666666666666667,0.2857142857142857,0.6923076923076923,0.0,1.0,0.0,0.0
0.46190422883459675,0.8592551235243802,-0.6856301306508683,-0.9057289562716989,0.2,0.14285714285714285,0.07692307692307693,0.0,0.0,1.0,0.0
-0.4984880258211231,0.02912777323671121,1.3098084360210267,1.0295234647230207,0.9333333333333333,0.8571428571428571,0.5384615384615385,0.0,0.0,1.0,0.0
-0.15770367739489993,0.11243804495016904,-0.5472863131581666,-0.4143865690927586,0.3333333333333333,0.14285714285714285,0.15384615384615385,0.0,1.0,0.0,0.0
-0.643063203941339,-0.7474429738065921,-0.3396112978850481,0.415905653363179,0.4666666666666667,0.5714285714285714,0.46153846153846156,0.0,1.0,0.0,0.0
-1.9821047346261955,-2.1458653918539197,0.32691857090895887,1.0919698480316768,0.8,1.0,0.46153846153846156,0.0,1.0,0.0,0.0
0.46190422883459675,0.6509794442407355,0.1788355600983312,-0.44996635831078335,0.4666666666666667,0.0,0.8461538461538463,0.0,1.0,0.0,0.0
-0.618967340921303,-0.07501006640511106,0.6168780573297378,0.5967638052904531,0.6666666666666666,0.5714285714285714,0.15384615384615385,0.0,0.0,1.0,0.0
-1.500187474225476,-0.8367039792138684,-0.7026590618922558,0.3014321555122858,0.5333333333333333,0.5714285714285714,0.15384615384615385,0.0,0.0,1.0,0.0
0.46190422883459675,0.2582310204487202,-0.5342244328641199,-1.206599899891596,0.13333333333333333,0.2857142857142857,0.3076923076923077,0.0,1.0,0.0,0.0
0.22094559863423688,0.6509794442407355,-0.06506949210018904,-0.19537993726903358,0.26666666666666666,0.2857142857142857,0.15384615384615385,0.0,0.0,1.0,0.0
-0.732562123730044,-0.7474429738065921,0.3183251665730043,0.650505607281602,0.6666666666666666,0.7142857142857142,0.23076923076923078,0.0,0.0,0.0,1.0
0.6340175361205681,1.0080234658698406,-0.4158612495485317,-1.034063883324725,0.13333333333333333,0.14285714285714285,0.15384615384615385,0.0,0.0,1.0,0.0
0.49632689029179106,0.08863511017489535,1.627144371542203,1.5864835186498958,1.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.7601002528957995,-0.19700010712838859,-1.1609439088047473,-0.17274907920770893,0.4,0.2857142857142857,0.23076923076923078,0.0,0.0,1.0,0.0
-1.3280741669395046,-0.687935636868408,1.3342025080984956,0.8018748389849857,0.7333333333333333,0.8571428571428571,0.8461538461538463,0.0,0.0,1.0,0.0
1.2536254423500648,0.6807331127098276,-0.06962608603368965,-0.9350957522112588,0.2,0.14285714285714285,0.46153846153846156,0.0,0.0,0.0,1.0
-0.05443569302331714,0.1749207487352624,-0.47147737501273956,0.07197778702115899,0.3333333333333333,0.7142857142857142,0.46153846153846156,0.0,1.0,0.0,0.0
0.42748156737740245,-0.7176893053375,0.7411814956805463,1.0112603399045321,1.0,0.42857142857142855,0.9230769230769231,1.0,0.0,0.0,0.0
-1.6723007815114475,-1.0449796584975128,-1.962362645980312,-1.060098563146539,0.2,0.14285714285714285,0.07692307692307693,0.0,0.0,1.0,0.0
0.6340175361205681,0.4724574334261832,-0.9817772866290279,-2.3666961539312066,0.06666666666666667,0.14285714285714285,0.3076923076923077,0.0,1.0,0.0,0.0
1.425738749636036,1.6923578406589583,0.12358022344621808,-1.4204041904845257,0.2,0.0,0.46153846153846156,0.0,0.0,1.0,0.0
-1.3969194898538932,-1.43177734859571,-0.8788904171659394,0.2086044446767931,0.4,0.42857142857142855,0.23076923076923078,0.0,0.0,0.0,1.0
-0.27818299249507983,0.2165758845919913,-0.2636532657151536,0.27274837061596435,0.4,0.42857142857142855,0.15384615384615385,0.0,0.0,1.0,0.0
-0.6292941393584612,-0.10476373487420314,-0.3047107595416736,-0.022154064903544872,0.4666666666666667,0.2857142857142857,0.7692307692307693,0.0,0.0,1.0,0.0
1.4601614110932304,1.0972844712771168,0.45289425180981646,-0.3188175866239486,0.4,0.14285714285714285,0.9230769230769231,0.0,1.0,0.0,0.0
-1.4657648127682819,-1.7590677017557226,0.685252481440322,1.0457322029076632,0.9333333333333333,0.8571428571428571,1.0,0.0,1.0,0.0,0.0
0.04883229134826565,-0.018478096313836113,-0.8479735678439719,-0.5158703642586274,0.26666666666666666,0.42857142857142855,0.46153846153846156,0.0,1.0,0.0,0.0
2.5272639162662522,2.644475231669905,0.27388394948217604,-1.1416719007157148,0.13333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
1.3224707652644534,1.1270381397462088,-0.29321917458041985,-3.76021173565661,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,0.0
0.014409629891071364,0.4724574334261832,1.637462171706426,0.4482736790364434,0.9333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
0.18652293717704274,-0.3903989521774871,0.07010694534629665,-0.507437188429223,0.3333333333333333,0.0,0.46153846153846156,1.0,0.0,0.0,0.0
-0.12328101593770564,-0.4796599575847633,0.45995114956755023,0.8579941800378623,0.6666666666666666,0.7142857142857142,0.23076923076923078,0.0,1.0,0.0,0.0
1.0815121350640935,1.3055601505607615,1.3386062859698806,0.5188236280319656,0.8,0.2857142857142857,0.7692307692307693,0.0,1.0,0.0,0.0
0.014409629891071364,0.4724574334261832,1.637462171706426,0.4482736790364434,0.9333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
0.25536826009143115,-1.074733326966605,0.8577111009014723,0.4816997671531705,0.6666666666666666,0.42857142857142855,0.5384615384615385,1.0,0.0,0.0,0.0
0.3930589059202082,0.7699941181171039,0.12534437572924528,-0.09365132580095024,0.6,0.0,0.6923076923076923,0.0,0.0,1.0,0.0
0.04883229134826565,-0.7474429738065921,0.09774418154001509,0.2433815746764044,0.4666666666666667,0.42857142857142855,0.6153846153846154,1.0,0.0,0.0,0.0
0.35863624446301406,0.44270376495709113,-0.7515191814569895,-1.8109677537427444,0.2,0.0,0.46153846153846156,0.0,1.0,0.0,0.0
-0.9838475523675622,-2.264880065730288,-0.8741245189869923,0.33372057436671476,0.4,0.5714285714285714,0.15384615384615385,1.0,0.0,0.0,0.0
-1.8444140887974187,-1.8483287071629988,0.5882605169212598,0.9535052901297852,0.8,0.42857142857142855,0.6153846153846154,1.0,0.0,0.0,0.0
-0.4984880258211231,-0.7474429738065921,-0.13149017453739023,0.5105676474539396,0.5333333333333333,0.5714285714285714,0.6923076923076923,1.0,0.0,0.0,0.0
-0.22654900030928843,0.26418175414253864,-0.3688730910250805,0.27497865541866945,0.4666666666666667,0.42857142857142855,0.3076923076923077,0.0,0.0,1.0,0.0
0.5995948746633738,0.29393542261163075,0.16953918120585384,-0.12715170323747998,0.4,0.2857142857142857,0.46153846153846156,0.0,0.0,0.0,1.0
2.492841254809058,1.2758064820916695,1.3290716634877666,0.8156069445326886,0.9333333333333333,0.2857142857142857,1.0,1.0,0.0,0.0,0.0
0.46190422883459675,0.5914721073025515,-0.7093309492573938,-0.8434826334408931,0.2,0.2857142857142857,0.0,0.0,1.0,0.0,0.0
0.35863624446301406,0.7699941181171039,-1.1787225631689284,-1.389949626877976,0.2,0.0,0.3076923076923077,0.0,0.0,1.0,0.0
-0.7084662607100082,-1.3425163431884337,2.303210417627499,2.0663943677402496,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.46190422883459675,0.829501455055288,-0.025673827626355755,0.16796723824372162,0.5333333333333333,0.14285714285714285,0.38461538461538464,0.0,0.0,1.0,0.0
-1.087115536739145,-1.6698066963484464,2.287426030291578,2.1069112858582337,1.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.08885835448051144,-0.11071446856802156,-0.8075974309155949,-0.41633652548282724,0.3333333333333333,0.2857142857142857,0.15384615384615385,0.0,1.0,0.0,0.0
0.5307495517489853,0.1392163465723519,-0.36893183648221645,0.07460193090430964,0.4,0.2857142857142857,0.46153846153846156,1.0,0.0,0.0,0.0
-0.2850675247865187,0.2136005177450821,0.01354020785959757,-0.7685491351107748,0.26666666666666666,0.14285714285714285,0.38461538461538464,0.0,0.0,1.0,0.0
-0.4502962997810512,-1.3425163431884337,-0.3791224149179308,0.33372057436671476,0.4,0.5714285714285714,0.3076923076923077,1.0,0.0,0.0,0.0
-0.05443569302331714,0.412950096487999,-0.3964484746382845,0.12845724401037645,0.5333333333333333,0.14285714285714285,0.6923076923076923,0.0,0.0,1.0,0.0
-0.05443569302331714,-0.03255158149971667,-0.8554843919114521,-0.9350957522112588,0.2,0.14285714285714285,0.23076923076923078,0.0,1.0,0.0,0.0
-0.949424890910368,-1.2235016693120653,-1.3493126916416691,0.09668456580441386,0.3333333333333333,0.42857142857142855,0.07692307692307693,0.0,0.0,1.0,0.0
0.11767761426265416,0.014250939002165173,-0.7591607608431821,-0.9028303717182578,0.26666666666666666,0.14285714285714285,0.23076923076923078,0.0,1.0,0.0,0.0
-0.7979651804987131,-0.7474429738065921,-2.5333327431516874,-0.39505471312385404,0.2,0.2857142857142857,0.23076923076923078,0.0,0.0,0.0,1.0
0.014409629891071364,0.4724574334261832,0.013300331384677963,0.09668456580441386,0.3333333333333333,0.42857142857142855,0.15384615384615385,0.0,0.0,1.0,0.0
-0.19212633885209415,0.16301928134762558,-0.47147737501273956,-0.4143865690927586,0.3333333333333333,0.14285714285714285,0.38461538461538464,0.0,1.0,0.0,0.0
0.771708181949345,1.1270381397462088,0.4945106608956802,0.300341180509874,0.4666666666666667,0.42857142857142855,0.15384615384615385,0.0,0.0,1.0,0.0
-0.19212633885209415,-0.3903989521774871,-1.3192380533799588,-0.39505471312385404,0.2,0.2857142857142857,0.3076923076923077,0.0,0.0,0.0,1.0
-1.6034554585970588,-0.9259649846211446,-0.8794292591474951,0.5820860669819946,0.6,0.5714285714285714,0.15384615384615385,0.0,0.0,1.0,0.0
0.08325495280545987,0.5022111018952753,-0.06501948068476597,-0.053743262591778945,0.3333333333333333,0.2857142857142857,0.23076923076923078,1.0,0.0,0.0,0.0
0.28979092154862546,0.7104867811789197,-1.3706636921104294,-5.530169159005161,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3930589059202082,0.7699941181171039,-1.2520292890917006,-1.347707581569187,0.13333333333333333,0.14285714285714285,0.15384615384615385,0.0,0.0,1.0,0.0
-0.7601002528957995,-1.7590677017557226,-0.5744702596396493,0.4550317625745034,0.4666666666666667,0.7142857142857142,0.3076923076923077,1.0,0.0,0.0,0.0
0.46190422883459675,0.8592551235243802,-0.147356604303371,0.2827530441672746,0.5333333333333333,0.14285714285714285,0.5384615384615385,0.0,0.0,1.0,0.0
-0.42620043676101516,-0.4201526206465792,-0.12120940796265574,0.5105676474539396,0.5333333333333333,0.5714285714285714,0.3076923076923077,0.0,0.0,0.0,1.0
1.70112004129359,1.930387188411695,2.124002539505877,1.418601317137312,1.0,0.7142857142857142,1.0,0.0,0.0,1.0,0.0
