smiles,log2VDss
CN1[C@@H]2C[C@H](C[C@H]1[C@@H]3O[C@H]23)OC(=O)[C@H](CO)c4ccccc4,4.0
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)c4c(O)c3C(=O)c12)C(=O)CO,3.9068905956085187
O[C@@H]1C[C@@](C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)(OC(=O)\C=C\c3ccc(O)c(O)c3)C(=O)O,3.1210154009613658
[C@@]12([C@H]([C@H]3[C@H](C(=C)C2)[C@@H]2C(=CC(=O)CC2)CC3)CC[C@]1(C#C)O)CC,1.0
CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CN)OC[C@]1(C)O,0.37851162325372983
N(CCN(CC)CC)C(C(=C(C1CNC=O)S2)C(=O)C(C2=CC=C2OC)=C2)=CC=1,1.632268215499513
CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,1.3219280948873624
CC(C)Oc1ccccc1N1CCN(CC1)Cc1cccc(c1)C(N1CCCCC1)=O,2.625270489374693
C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C\C)/C)(C)C,1.3504972470841332
c1(c(c(c(Cl)c(n1)OC)OC)Cl)C(Cl)(Cl)Cl,4.902073579310743
c1(c(c(cc(c1O)Cl)Cl)OC)C(=O)NC[C@H]1N(CCC1)CC,0.2630344058337938
CN1CCCC(CC1)N2N=C(Cc3ccc(Cl)cc3)c4ccccc4C2=O,3.169925001442312
NC1=NC(=O)c2ncn(CCC(CO)CO)c2N1,3.070389327891398
CN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,4.0
NC(=N)Nc1nc(CSCCC(=N)NS(=O)(=O)N)cs1,2.722466024471091
C(CO[N+](=O)[O-])(CO[N+](=O)[O-])O[N+](=O)[O-],7.602142090697982
c1([C@@H](c2ccccc2)CC)c(c2c(cccc2)oc1=O)O,-5.643856189774724
N12[C@@]([C@H]3N(CCC3)C([C@@H]1Cc1ccccc1)=O)(O[C@](NC([C@@H]1C[C@@H]3c4c5c(c[nH]c5ccc4)C[C@H]3[N@@](C1)C)=O)(C)C2=O)O,3.9136075118230993
CNC1(CCCCC1=O)c2ccccc2Cl,4.247927513443585
OC(=O)CCCc1ccc(cc1)N(CCCl)CCCl,1.4854268271702418
C1(C=C[C@@]2(C3=CC[C@@]4([C@H]([C@@H](C[C@@H]4[C@@H]3CCC2=C1)C)C(CN1CCN(CC1)c1nc(nc(c1)N1CCCC1)N1CCCC1)=O)C)C)=O,2.807354922057604
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,3.584962500721156
COC(c1cnc2C(=C3CCN(CC3)CCc3ccc(cc3)OCc3ccc4ccccc4n3)c3ccccc3CCn12)=O,3.821710215034674
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,2.765534746362977
[H]N([H])[C@@H]1[C@@H]([C@@H](O[C@@H]2C[C@H]3[C@H](C(=O)O[H])[C@H](C[C@@](C[C@H](C[C@H]([C@@H](CC[C@H](C[C@H](CC(=O)O[C@@H](C)[C@H](C)[C@@H]([C@@H](C)C=CC=CC=CC=CC=CC=CC=C2)O[H])O[H])O[H])O[H])O[H])O[H])(O[H])O3)O[H])O[C@H](C)[C@H]1O[H])O[H],-2.5563933485243853
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,1.4854268271702418
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)O[C@H]([C@@H](NC(=O)c1ccccc1)c2ccccc2)C(=O)O[C@H]3C[C@@]4(O)[C@@H](OC(=O)c5ccccc5)[C@@H]6[C@@]7(CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(=O)C)C(=C3C)C4(C)C)OC(=O)C,-5.321928094887363
Nc1nc(ns1)\C(=N\O)\C(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)\C=C\4/CCN([C@@H]5CCNC5)C4=O,0.5849625007211562
C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]3C=C(CO)[C@@H](O)[C@H](O)[C@H]3O,1.1375035237499351
c1ccc2c(c1)/C(=C/CCN3CCN(CC3)CCO)/c4cc(ccc4S2)C(F)(F)F,2.0496307677246004
CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)[C@H](Cc5c[nH]cn5)NC(=O)[C@@H]6CCC(=O)N6,1.0
N1(c2ccccc2)N=C(C)CC1=O,0.5058909297299573
CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)c2ccccc2,4.0
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(=O)(=O)C)cc2)cc1)C(=O)O,-4.680382065799838
C1(c2cc(c(OC)cc2CN1CCC[N@@](CCc1cc(c(cc1)OC)OC)C)OC)=O,3.9736112755194717
CN(C(=O)C)c1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,1.4329594072761063
CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF,4.087462841250339
[C@]12([C@H]([C@H]3[C@@H](CO2)OC(O3)(C)C)OC(O1)(C)C)COS(=O)(=O)N,-1.8889686876112561
CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@@H](CC[C@H]3N)[C@@H](C)N)[C@@H]2O)OC[C@]1(C)O,0.0
c12c([nH]c(n1)[S@@](Cc1c(c(c(C)cn1)OC)C)=O)ccc(c2)OC,1.944858445807539
CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5c(CN(C)C)c(O)ccc5nc34)C2=O,3.700439718141092
c1(\C=C\C(NCCO)=O)ccccc1,-0.014499569695115089
C(O)[C@@]12[C@H](C3=CC[C@H]4[C@@]([C@@]3(C[C@H]2O)C)(C)CC[C@@H]2[C@]4(C)CC[C@@H]([C@@]2(CO)C)O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@H]([C@@H]([C@H]3O)O)O)[C@@H](O)[C@@H]([C@H](O2)C(=O)O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)CC([C@H]([C@@H]1OC(=O)C)OC(=O)/C(=C/C)/C)(C)C,0.722466024471091
COc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,3.9068905956085187
COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,-1.0
CN(C)CC\C=C/1\c2ccccc2Sc3ccc(Cl)cc13,3.523561956057013
n1(c2c(cccc2)[nH]c1=O)C=1CC[N@@](CCCC(c2ccc(F)cc2)=O)CC1,3.15704371014558
c1cn(c(=O)nc1N)[C@@H]2CO[C@@H](S2)CO,1.9634741239748859
C1[C@@](C[C@H]([C@H]([C@@H]1OC(\C=C\c1cc(c(cc1)O)O)=O)OC(\C=C\c1cc(c(cc1)O)O)=O)O)(C(=O)O)O,5.111865963867557
CC1=CC[C@H](C[C@@H]1O)C(C)(C)O,1.4329594072761063
COc1ccc2[nH]c(nc2c1)S(=O)Cc3ncc(C)c(OC)c3C,3.070389327891398
C1CN=C(N1)C2COc3ccccc3O2,3.321928094887362
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)CC#N)SC1)C(=O)O,1.8836208162856714
n1c(=O)c2cc(CN(c3ccc(C(=O)N[C@@H](CCc4nnn[nH]4)C(=O)O)c(c3)F)CC#C)c(C)cc2[nH]c1C,-1.7858751946471527
C(c1c(cc(cc1)CC(=O)N[C@@H](CC(C)C)c1c(cccc1)N1CCCCC1)OCC)(=O)O,1.0285691521967708
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,4.169925001442312
Cc1cc(O)c2C(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6C(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c56,-2.9434164716336326
OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl,1.8073549220576042
CC(CC(c1ccccc1)c2ccccc2)NC(C)(C)C,0.13750352374993502
CCNCC(O)c1cccc(O)c1,3.807354922057604
C[C@]12CC[C@H]3[C@@H](CCc4cc(O)ccc34)[C@@H]1CC[C@@]2(OS(=O)(=O)O)C#C,0.37851162325372983
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(C3=O)S(=O)(=O)C)c4ccccc4)C(=O)N2[C@H]1C(=O)O,1.070389327891398
C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](Cc3c2c(c4c(c3O)C(=O)c5cccc(c5C4=N)OC)O)(C(=O)CO)O)N)O,3.9068905956085187
c1c(c(=O)[nH]c(=O)n1C2CCCO2)F,-0.07400058144377693
CCOc1ccc(\C=C\2/NCCc3cc(OCC)c(OCC)cc23)cc1OCC,1.8073549220576042
Nc1nc(Cl)nc2c1ncn2[C@H]3C[C@H](O)[C@@H](CO)O3,3.807354922057604
CN[C@H]1C(=O)N[C@@H]2Cc3ccc(Oc4cc5cc(Oc6ccc(cc6Cl)[C@@H](O)[C@@H]7NC(=O)[C@H](NC(=O)[C@@H]5NC(=O)[C@@H](NC2=O)c8cc(Oc9cc1ccc9O)cc(O)c8Cl)c%10ccc(O)c(c%10)c%11c(O[C@H]%12O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%12O)cc(O)cc%11[C@H](NC7=O)C(=O)NCCCN(C)C)c4O[C@@H]%13O[C@@H]([C@@H](O)[C@H](O)[C@H]%13NC(=O)CCCCCCCCC(C)C)C(=O)O)cc3,-6.643856189774724
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,1.8875252707415875
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]12,3.807354922057604
NC12CC3CC(CC(C3)C1)C2,2.263034405833794
CCCCCCC(C)(C)c1cc(c2c(c1)OC([C@@H]3[C@@H]2CC(=CC3)CO)(C)C)O,4.418189947945766
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(c1)C(O)CNC(C)(C)C,4.169925001442312
NCC(CCC(O)=O)=O,0.9107326619029126
c12c3c([C@@]4(O[C@@H](O3)[C@@H](O)[C@@H]([C@@H]4O)N(C)C)C)cc(c1C(c1c(c3[C@@H](C[C@@](Cc3cc1C2=O)(C)O)OC)O)=O)O,3.5372960670908418
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)COC(=O)N)\c3occc3,1.1375035237499351
[H]N([H])C([C@](CCN1CCCCC1)(CCN(C(C)C)C(C)=O)c1ccccc1[Cl])=O,2.440952198029637
CCCCCCCN(CC)CCCC(O)c1ccc(NS(=O)(=O)C)cc1,4.700439718141092
c1ccc(cc1)C(c2ccccc2)(C(=O)O[C@@H]3C[C@@H]4CCC(C3)[N+]45CCCC5)O,3.797012977836145
CC(C)(C)NCC(O)COc1cccc2CC(O)C(O)Cc12,1.5360529002402097
CCC1=C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,3.584962500721156
CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4O)c35,4.700439718141092
C1[C@@H]([C@@]1(C(=O)N(CC)CC)c1ccccc1)CN,3.0303360783709588
O[C@@H]([C@@H]([C@@H](CO)O)O)[C@@H](CO)O,0.2630344058337938
C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2\C(=C\C=C3C[C@@H](O)C[C@H](O)C3)\CCC[C@]12C,-0.16812275880832692
c1(c(cccc1)OC)OC[C@@H](CN1CCN(CC(Nc2c(cccc2C)C)=O)CC1)O,3.2479275134435857
c12c(c3c(c(cc(o3)C(O)=O)=O)cc1c(cc(n2CC)C(O)=O)=O)CCC,3.350497247084133
CN1[C@@H](C[C@@H](O)C1=O)c2cccnc2,0.8479969065549501
CC(C)Cc1ccc(cc1)C(C)C(=O)O,-0.2863041851566411
CCN1C=C(C(=O)O)C(=O)c2cc(F)c(nc12)N3CCNCC3,2.4329594072761065
c1ccc2c(C3(CCC2c2ccccc32)C[C@H](CNC)O)c1,3.867896463992655
CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@@H]([C@@H](C)C(=O)NCCc2ccccc2)OC)OC)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N(C)C,0.6780719051126377
CCN(CC)CCNC(=O)c1ccc(N)cc1,3.321928094887362
c1cc(ccc1O)[C@@H](CN(C)C)C1(CCCCC1)O,2.292781749227846
S1([C@@]([C@@H](N2C(=O)C[C@@H]12)C(O)=O)(Cn1ccnn1)C)(=O)=O,2.266036893995317
c12c(c[nH]c1nc(N)[nH]c2=O)CCc1ccc(C(N[C@H](CCC(=O)O)C(=O)O)=O)cc1,0.37851162325372983
NC(=O)c1ncn(n1)[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O,2.37851162325373
c1(cccc2c1C(c1c(O)c3c(c(c1C2=O)O)C[C@](C(CO)=O)(O)C[C@@H]3O[C@H]1C[C@@H]([C@@H]([C@@H](O1)C)O)[N@]1CCO[C@@H](C1)OC)=O)OC,3.9373443921502322
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,3.807354922057604
N\N=C\1/NN=Cc2ccccc12,6.409390936137702
CCOC(=O)C1=C(COCCN)NC(=C(C1c2ccccc2Cl)C(=O)OC)C,2.807354922057604
COC(=O)C(C1CCCCN1)c2ccccc2,3.2357270598380583
[nH]1cncc1C1(Cc2c(C1)cccc2)CC,4.292781749227846
[C@H]12C[C@H](OC(=O)C[C@@H](C(C(=O)[C@H]([C@H]([C@H](CCC[C@]1(O2)C)C)O)C)(C)C)O)C(=C\c1nc(sc1)C)\C,1.1176950426697545
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,0.925999418556223
CN1C(=O)N(C)c2ncn(CC(O)CO)c2C1=O,2.263034405833794
S(=O)(=O)(OC[C@@H]([C@H](COS(=O)(=O)C)O)O)C,2.292781749227846
CCCCCCCC\C=C\CCCCCCCC(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)N2C=CC(=NC2=O)N,2.1795110502715103
COc1ccc(cc1)C(=O)Nc2ccccc2CCC3CCCCN3C,3.700439718141092
CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,3.807354922057604
CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C=O)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC)C1,1.0
COc1cc(cc(OC)c1O)C2C3C(COC3=O)C(OC4OC5COC(C)OC5C(O)C4N(C)C)c6cc7OCOc7cc26,-1.3219280948873622
COc1cc2CC[N+](C)(CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]3(C)CCc4cc(OC)c(OC)cc4C3Cc5cc(OC)c(OC)c(OC)c5)C(Cc6cc(OC)c(OC)c(OC)c6)c2cc1OC,2.37851162325373
Cc1nnc(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)Cn4cnnn4)C3=O)C(=O)O)s1,-0.16812275880832692
O=C1[C@@]23[C@@H]([C@@]4(OC(=O)C)[C@@H](C[C@@H]2C3)OC4)[C@H](OC(=O)c2ccccc2)[C@]2(C(C(=C(C)[C@H](C2)OC(=O)[C@@H]([C@@H](NC(=O)OC(C)(C)C)c2ccccc2)O)C1OC(=O)C)(C)C)O,3.4329594072761065
c1(c2nc3c(c(=O)[nH]2)n(nc3CCC)C)c(ccc(c1)S(=O)(=O)N1CCN(CC1)C)OCC,3.169925001442312
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,5.169925001442312
O=N(=O)O[C@H]1CO[C@@H]2[C@@H](CO[C@H]12)ON(=O)=O,4.954196310386875
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,0.5849625007211562
N(Nc1nccnc1)=O,3.9193400824420124
[H]N(C(CC(C)(C)N([H])[H])=O)[C@@H]1CCc2ccccc2N(Cc2ccc(cc2)c2ccccc2c2nnnn2[H])C1=O,1.6088092426755238
CN1CCc2cc3c(c(c2[C@@H]1[C@@H]4c5ccc(c(c5C(=O)O4)OC)OC)OC)OCO3,4.07724299893246
CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23,4.0
O=C(N(CCC1)[C@@H]1C(N[C@]([C@@H](C)CC)([H])C(N[C@H](C(N[C@]([C@H](O)C)([H])C(N[C@H](C(NCC(N[C@@H](CCC(O)=O)C(N[C@@H](CC(C)C)C(N[C@@H](CCC(N)=O)C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC(C)C)C(N[C@@H](CCC(N)=O)C(N[C@@H](CCC(O)=O)C(N[C@@H](CCCCN)C(N[C@@H](CCC(O)=O)C(N[C@@H](CCCNC(N)=N)C(N[C@@H](CC(N)=O)C(N[C@@H](CCCCN)C(NCC(N[C@@H](CCC(N)=O)C(N[C@H](C(O)=O)CCO)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)=O)CC2=CC=C(O)C=C2)=O)=O)CC3=CC=CC=C3)=O)=O)[C@H](C(C)C)NC([C@@H](N)CC4=CC=CC=C4)=O,3.01435529297707
CCCC(=O)OCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,7.149747119504682
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3)ccc1C(=O)O,2.963474123974886
[H]N(C([C@@H](Cc1ccccc1)CS(C(C)(C)C)(=O)=O)=O)[C@@H](Cc1cn([H])cn1)C(N([H])[C@@H](CC1CCCCC1)[C@H](C(C1CC1)O[H])O[H])=O,3.5360529002402097
OC(=O)c1cc(ccc1O)c2ccc(F)cc2F,-3.321928094887362
N1[C@@H](C)CN(CC1)c1c(F)cc2c(c(cn(c2c1F)CC)C(O)=O)=O,1.9927684307689242
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,3.4594316186372973
c1(S(Nc2ccccn2)(=O)=O)ccc(\N=N\c2cc(c(O)cc2)C(O)=O)cc1,-1.9434164716336324
Nc1c(CC(=O)O)cccc1C(=O)c2ccc(Br)cc2,0.37851162325372983
OC(=O)CCC(=C(C)C1C2)C(N=1)=CC(=C(CCC(OC)=O)C(C)=C1C=C(N3)C(=C(C=3C=C3C([C@@](C=2N3)(C)[C@H](C(=O)OC)C(=C2)C(=O)OC)=C2)C)C=C)N1,0.7907720378619999
CC(C)NCC(c1cc(cc(c1)O)O)O,3.814550423461808
N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,-0.8109661756099832
O1[C@H](O[C@H]2[C@@H](C[C@@H]([C@H]([C@@H]2O)O[C@H]2O[C@@H](CC[C@H]2N)CN)N)NC([C@H](CCN)O)=O)[C@H](O)[C@H]([C@@H]([C@H]1CO)O)N,0.35614381022527536
CN1C(=O)CN=C(c2ccccc2F)c3cc(ccc13)N(=O)=O,0.48542682717024166
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O,-0.862496476250065
OC(CN1CCOCC1)Cn2c(cnc2C)[N+]([O-])=O,0.6780719051126377
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,2.963474123974886
NC[C@@H](O)C[C@H]5O[C@H]4C[C@H]9O[C@@H](CC[C@@H]1O[C@H](CC1=C)CC[C@@]32O[C@@H]6[C@@H]8O[C@H](C2)[C@H](O3)[C@@H]8O[C@H]7CC[C@H](CC(=O)O[C@@H]4[C@H]5OC)O[C@H]67)C[C@@H](C)C9=C,-0.4150374992788438
c1(c(OC)cc2c(c1)c(nnc2)N1CCC(CC1)OC(NCC)=O)OC,5.232660756790275
COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N,-1.0
CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=O)C3=C(O)[C@]2(O)C(=O)C(=C1O)C(=O)N,0.13750352374993502
C[C@H](CCc1ccccc1)NC[C@H](O)c2ccc(O)c(c2)C(=O)N,4.857980995127572
Cc1onc(c1C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C(=O)O)c4c(Cl)cccc4Cl,1.0
C(=O)(NC(=N)N)c1c(n(nc1)c1c2c(ccc1)nccc2)C1CC1,4.392317422778761
N[C@@H](C)[C@H](O)CCCCCCCCCCCCCCC,5.84799690655495
[H]Oc1ccc2c(C[C@H](CCCCCCCCCS(CCCC(C(F)(F)F)(F)F)=O)C3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@@H]2O[H])c1,3.560714954474479
CCOC(=O)C1=C(C)NC(=C(C1c2cccc(Cl)c2Cl)C(=O)OC)C,3.4594316186372973
CC1(C)C(N2C(CC2=O)S1(=O)=O)C(=O)O,2.350497247084133
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,3.700439718141092
c1c(ccc(c1)C(F)(F)F)NC(=O)/C(=C(/C)O)C#N,-7.158429362604483
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,3.035623909730721
COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)N(=O)=O)C(=O)OC(C)C)C,3.9068905956085187
